,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
217,2016-08-19,1273.7170523088323,1315.2117004294453,1380.5728819386818,1273.7170523088325,1273.7170523088325,74.16876593857668,74.16876593857668,74.16876593857668,-8.3338471596814,-8.3338471596814,-8.3338471596814,82.50261309825808,82.50261309825808,82.50261309825808,0.0,0.0,0.0,1347.885818247409
218,2016-08-22,1273.2701013512751,1314.9283287191106,1378.8373089847405,1273.2701013512751,1273.2701013512751,71.78784202652109,71.78784202652109,71.78784202652109,-8.877093458917543,-8.877093458917543,-8.877093458917543,80.66493548543862,80.66493548543862,80.66493548543862,0.0,0.0,0.0,1345.0579433777962
219,2016-08-23,1273.121117698756,1312.0080403090449,1375.1420080038697,1273.121117698756,1273.121117698756,70.79003782865101,70.79003782865101,70.79003782865101,-9.467416299091251,-9.467416299091251,-9.467416299091251,80.25745412774226,80.25745412774226,80.25745412774226,0.0,0.0,0.0,1343.9111555274071
220,2016-08-24,1272.972134046237,1311.6089357788123,1374.6464563809452,1272.972134046237,1272.972134046237,70.48413279131556,70.48413279131556,70.48413279131556,-9.487546814364816,-9.487546814364816,-9.487546814364816,79.97167960568038,79.97167960568038,79.97167960568038,0.0,0.0,0.0,1343.4562668375524
221,2016-08-25,1272.823150393718,1311.9797946185627,1377.1789278177216,1272.823150393718,1272.823150393718,70.5974742182287,70.5974742182287,70.5974742182287,-9.213960470872623,-9.213960470872623,-9.213960470872623,79.8114346891013,79.8114346891013,79.8114346891013,0.0,0.0,0.0,1343.4206246119466
222,2016-08-26,1272.6741667411989,1313.7758670671335,1378.173769091927,1272.6741667411989,1272.6741667411989,71.44133199267094,71.44133199267094,71.44133199267094,-8.333847159681667,-8.333847159681667,-8.333847159681667,79.7751791523526,79.7751791523526,79.7751791523526,0.0,0.0,0.0,1344.1154987338698
223,2016-08-29,1272.2272157836417,1310.4764299139947,1373.2803974030257,1272.2272157836417,1272.2272157836417,71.43871415062014,71.43871415062014,71.43871415062014,-8.877093458871043,-8.877093458871043,-8.877093458871043,80.31580760949119,80.31580760949119,80.31580760949119,0.0,0.0,0.0,1343.6659299342618
224,2016-08-30,1272.0782321311226,1307.6787168793423,1374.7909011004203,1272.0782321311226,1272.0782321311226,71.18892567333957,71.18892567333957,71.18892567333957,-9.467416299071388,-9.467416299071388,-9.467416299071388,80.65634197241096,80.65634197241096,80.65634197241096,0.0,0.0,0.0,1343.2671578044622
225,2016-08-31,1271.9292484786033,1311.3651575397691,1374.6197238048653,1271.9292484786033,1271.9292484786033,71.55060795316354,71.55060795316354,71.55060795316354,-9.487546814364526,-9.487546814364526,-9.487546814364526,81.03815476752806,81.03815476752806,81.03815476752806,0.0,0.0,0.0,1343.4798564317668
226,2016-09-01,1271.7802648260845,1311.5217276825472,1376.3879700326197,1271.7802648260845,1271.7802648260845,72.21870237802459,72.21870237802459,72.21870237802459,-9.213960470881013,-9.213960470881013,-9.213960470881013,81.43266284890561,81.43266284890561,81.43266284890561,0.0,0.0,0.0,1343.998967204109
227,2016-09-02,1271.6312811735652,1313.1433450652228,1379.329591427446,1271.6312811735652,1271.6312811735652,73.47494729063004,73.47494729063004,73.47494729063004,-8.333847159753091,-8.333847159753091,-8.333847159753091,81.80879445038313,81.80879445038313,81.80879445038313,0.0,0.0,0.0,1345.1062284641953
228,2016-09-05,1271.1843302160082,1311.6032047274903,1376.5533135326386,1271.1843302160082,1271.1843302160082,73.61952997209343,73.61952997209343,73.61952997209343,-8.87709345891449,-8.87709345891449,-8.87709345891449,82.49662343100792,82.49662343100792,82.49662343100792,0.0,0.0,0.0,1344.8038601881017
229,2016-09-06,1271.035346563489,1310.6204033419979,1376.463143028577,1271.035346563489,1271.035346563489,73.00127460408532,73.00127460408532,73.00127460408532,-9.467416299074674,-9.467416299074674,-9.467416299074674,82.46869090316,82.46869090316,82.46869090316,0.0,0.0,0.0,1344.0366211675741
230,2016-09-07,1270.88636291097,1311.5922224857095,1376.026783969233,1270.88636291097,1270.88636291097,72.77248802219158,72.77248802219158,72.77248802219158,-9.487546814364237,-9.487546814364237,-9.487546814364237,82.2600348365558,82.2600348365558,82.2600348365558,0.0,0.0,0.0,1343.6588509331616
231,2016-09-08,1270.7373792584508,1312.4162848721037,1376.4330969199589,1270.7373792584508,1270.7373792584508,72.62910976267521,72.62910976267521,72.62910976267521,-9.213960470874294,-9.213960470874294,-9.213960470874294,81.84307023354951,81.84307023354951,81.84307023354951,0.0,0.0,0.0,1343.366489021126
232,2016-09-09,1270.588395605932,1310.9780189455234,1375.469124236862,1270.588395605932,1270.588395605932,72.85996329433245,72.85996329433245,72.85996329433245,-8.333847159753363,-8.333847159753363,-8.333847159753363,81.1938104540858,81.1938104540858,81.1938104540858,0.0,0.0,0.0,1343.4483589002643
233,2016-09-12,1270.1414446483748,1307.5555297527455,1373.2752854953267,1270.1414446483748,1270.1414446483748,68.8034684699596,68.8034684699596,68.8034684699596,-8.877093458867993,-8.877093458867993,-8.877093458867993,77.68056192882759,77.68056192882759,77.68056192882759,0.0,0.0,0.0,1338.9449131183344
234,2016-09-13,1269.9924609958557,1303.748453624053,1366.833229921694,1269.9924609958557,1269.9924609958557,66.48941927600045,66.48941927600045,66.48941927600045,-9.467416299081956,-9.467416299081956,-9.467416299081956,75.9568355750824,75.9568355750824,75.9568355750824,0.0,0.0,0.0,1336.4818802718562
235,2016-09-14,1269.8434773433366,1301.7265382545622,1365.8824730768538,1269.8434773433366,1269.8434773433366,64.46827749228855,64.46827749228855,64.46827749228855,-9.487546814364336,-9.487546814364336,-9.487546814364336,73.95582430665289,73.95582430665289,73.95582430665289,0.0,0.0,0.0,1334.3117548356252
236,2016-09-15,1269.6944936908176,1301.746712134799,1364.580036794189,1269.6944936908176,1269.6944936908176,62.47200518069012,62.47200518069012,62.47200518069012,-9.213960470869932,-9.213960470869932,-9.213960470869932,71.68596565156005,71.68596565156005,71.68596565156005,0.0,0.0,0.0,1332.1664988715077
237,2016-09-16,1269.5455100382985,1299.6643873704336,1361.2844284906407,1269.5455100382985,1269.5455100382985,60.82781418164136,60.82781418164136,60.82781418164136,-8.333847159708982,-8.333847159708982,-8.333847159708982,69.16166134135034,69.16166134135034,69.16166134135034,0.0,0.0,0.0,1330.3733242199398
238,2016-09-19,1269.0985590807413,1288.7012650301622,1351.9659723877462,1269.0985590807413,1269.0985590807413,51.41258854979971,51.41258854979971,51.41258854979971,-8.877093458843001,-8.877093458843001,-8.877093458843001,60.28968200864271,60.28968200864271,60.28968200864271,0.0,0.0,0.0,1320.511147630541
239,2016-09-20,1268.9495754282223,1284.218478829304,1347.7484364847855,1268.9495754282223,1268.9495754282223,47.532398808852726,47.532398808852726,47.532398808852726,-9.467416299073665,-9.467416299073665,-9.467416299073665,56.999815107926395,56.999815107926395,56.999815107926395,0.0,0.0,0.0,1316.481974237075
240,2016-09-21,1268.8005917757032,1279.6290120024398,1343.6691931706978,1268.8005917757032,1268.8005917757032,44.11647420982021,44.11647420982021,44.11647420982021,-9.487546814364698,-9.487546814364698,-9.487546814364698,53.60402102418491,53.60402102418491,53.60402102418491,0.0,0.0,0.0,1312.9170659855233
241,2016-09-22,1268.6516081231841,1275.9668567352273,1341.3458762997116,1268.6516081231841,1268.6516081231841,40.92899181027404,40.92899181027404,40.92899181027404,-9.213960470891072,-9.213960470891072,-9.213960470891072,50.142952281165115,50.142952281165115,50.142952281165115,0.0,0.0,0.0,1309.5805999334582
242,2016-09-23,1268.502624470665,1276.0666472274706,1336.655392712104,1268.502624470665,1268.502624470665,38.32515210170015,38.32515210170015,38.32515210170015,-8.333847159709252,-8.333847159709252,-8.333847159709252,46.65899926140939,46.65899926140939,46.65899926140939,0.0,0.0,0.0,1306.827776572365
243,2016-09-26,1268.0556735131079,1261.326554342434,1324.8820310445917,1268.0556735131076,1268.0556735131076,27.62268161259777,27.62268161259777,27.62268161259777,-8.877093458843431,-8.877093458843431,-8.877093458843431,36.4997750714412,36.4997750714412,36.4997750714412,0.0,0.0,0.0,1295.6783551257056
244,2016-09-27,1267.9066898605888,1259.1698832879613,1324.0949734474425,1267.9066898605888,1267.9066898605888,23.882050337555736,23.882050337555736,23.882050337555736,-9.467416299065379,-9.467416299065379,-9.467416299065379,33.34946663662111,33.34946663662111,33.34946663662111,0.0,0.0,0.0,1291.7887401981445
245,2016-09-28,1267.7577062080697,1256.2019694646472,1320.0681388851817,1267.7577062080697,1267.7577062080697,20.893268882243206,20.893268882243206,20.893268882243206,-9.487546814365063,-9.487546814365063,-9.487546814365063,30.38081569660827,30.38081569660827,30.38081569660827,0.0,0.0,0.0,1288.6509750903128
246,2016-09-29,1267.6087225555507,1252.7035947496458,1317.974879219003,1267.6087225555507,1267.6087225555507,18.412790453539447,18.412790453539447,18.412790453539447,-9.213960470856495,-9.213960470856495,-9.213960470856495,27.626750924395942,27.626750924395942,27.626750924395942,0.0,0.0,0.0,1286.02151300909
247,2016-09-30,1267.4597389030316,1251.5288566313423,1318.0969324271541,1267.4597389030316,1267.4597389030316,16.78178514454546,16.78178514454546,16.78178514454546,-8.333847159733933,-8.333847159733933,-8.333847159733933,25.115632304279394,25.115632304279394,25.115632304279394,0.0,0.0,0.0,1284.241524047577
248,2016-10-03,1267.0127879454744,1243.140552648818,1310.171737452887,1267.0127879454744,1267.0127879454744,10.365479326247378,10.365479326247378,10.365479326247378,-8.877093458886879,-8.877093458886879,-8.877093458886879,19.242572785134257,19.242572785134257,19.242572785134257,0.0,0.0,0.0,1277.3782672717218
249,2016-10-04,1266.8638042929554,1243.086914686266,1306.8390142840638,1266.8638042929554,1266.8638042929554,8.408499868693088,8.408499868693088,8.408499868693088,-9.46741629906866,-9.46741629906866,-9.46741629906866,17.875916167761748,17.875916167761748,17.875916167761748,0.0,0.0,0.0,1275.2723041616484
250,2016-10-05,1266.7148206990387,1243.0481398327465,1306.6086058971377,1266.7148206990387,1266.7148206990387,7.3202386541034405,7.3202386541034405,7.3202386541034405,-9.48754681436451,-9.48754681436451,-9.48754681436451,16.807785468467948,16.807785468467948,16.807785468467948,0.0,0.0,0.0,1274.035059353142
251,2016-10-06,1266.5658371051222,1242.9451965784272,1305.6525549234068,1266.5658371051222,1266.5658371051222,6.816476334535557,6.816476334535557,6.816476334535557,-9.213960470864883,-9.213960470864883,-9.213960470864883,16.03043680540044,16.03043680540044,16.03043680540044,0.0,0.0,0.0,1273.3823134396578
252,2016-10-07,1266.4168535112055,1239.4036875377653,1304.447205438936,1266.4168535112055,1266.4168535112055,7.196136229252168,7.196136229252168,7.196136229252168,-8.333847159711882,-8.333847159711882,-8.333847159711882,15.529983388964048,15.529983388964048,15.529983388964048,0.0,0.0,0.0,1273.6129897404578
253,2016-10-10,1265.9699027294562,1240.563882376444,1305.6774034382897,1265.9699027294562,1265.9699027294562,6.59014396187605,6.59014396187605,6.59014396187605,-8.87709345884038,-8.87709345884038,-8.87709345884038,15.46723742071643,15.46723742071643,15.46723742071643,0.0,0.0,0.0,1272.5600466913322
254,2016-10-11,1265.8209191355395,1242.4069284320074,1303.738756496012,1265.8209191355395,1265.8209191355395,6.360134932656973,6.360134932656973,6.360134932656973,-9.467416299064368,-9.467416299064368,-9.467416299064368,15.82755123172134,15.82755123172134,15.82755123172134,0.0,0.0,0.0,1272.1810540681965
255,2016-10-12,1265.6719355416228,1239.7523582411798,1305.7581801945244,1265.6719355416228,1265.6719355416228,6.832192442757556,6.832192442757556,6.832192442757556,-9.48754681436487,-9.48754681436487,-9.48754681436487,16.319739257122425,16.319739257122425,16.319739257122425,0.0,0.0,0.0,1272.5041279843804
256,2016-10-13,1265.5229519477066,1242.1725542074155,1304.1349008678565,1265.5229519477066,1265.5229519477066,7.6905401070748605,7.6905401070748605,7.6905401070748605,-9.213960470873273,-9.213960470873273,-9.213960470873273,16.904500577948134,16.904500577948134,16.904500577948134,0.0,0.0,0.0,1273.2134920547815
257,2016-10-14,1265.37396835379,1242.0244224761798,1304.9189128198668,1265.37396835379,1265.37396835379,9.207217054766613,9.207217054766613,9.207217054766613,-8.333847159689824,-8.333847159689824,-8.333847159689824,17.541064214456437,17.541064214456437,17.541064214456437,0.0,0.0,0.0,1274.5811854085566
258,2016-10-17,1264.9270175720405,1245.3203358149244,1308.9191545998456,1264.9270175720405,1264.9270175720405,10.47399064403188,10.47399064403188,10.47399064403188,-8.877093458862316,-8.877093458862316,-8.877093458862316,19.351084102894195,19.351084102894195,19.351084102894195,0.0,0.0,0.0,1275.4010082160723
259,2016-10-18,1264.7780339781239,1243.3198955372654,1307.5234066383327,1264.7780339781239,1264.7780339781239,10.322331979810373,10.322331979810373,10.322331979810373,-9.467416299067654,-9.467416299067654,-9.467416299067654,19.78974827887803,19.78974827887803,19.78974827887803,0.0,0.0,0.0,1275.1003659579342
260,2016-10-19,1264.6290503842074,1243.8586205014503,1307.4981899190955,1264.6290503842074,1264.6290503842074,10.598449500695775,10.598449500695775,10.598449500695775,-9.487546814364581,-9.487546814364581,-9.487546814364581,20.085996315060356,20.085996315060356,20.085996315060356,0.0,0.0,0.0,1275.2274998849032
261,2016-10-20,1264.4800667902907,1241.0116726771344,1306.2411799733284,1264.4800667902907,1264.4800667902907,10.994799328248584,10.994799328248584,10.994799328248584,-9.213960470881663,-9.213960470881663,-9.213960470881663,20.208759799130245,20.208759799130245,20.208759799130245,0.0,0.0,0.0,1275.4748661185392
262,2016-10-21,1264.3310831963745,1245.003902539195,1306.248202368708,1264.3310831963745,1264.3310831963745,11.797336200563796,11.797336200563796,11.797336200563796,-8.333847159736834,-8.333847159736834,-8.333847159736834,20.13118336030063,20.13118336030063,20.13118336030063,0.0,0.0,0.0,1276.1284193969384
263,2016-10-24,1263.8841324146247,1239.1589113073373,1307.115202959884,1263.8841324146247,1263.8841324146247,9.623509560108396,9.623509560108396,9.623509560108396,-8.877093458884255,-8.877093458884255,-8.877093458884255,18.500603018992653,18.500603018992653,18.500603018992653,0.0,0.0,0.0,1273.5076419747331
264,2016-10-25,1263.7351488207084,1241.4947467064053,1301.8711810315488,1263.7351488207087,1263.7351488207087,7.984702610488384,7.984702610488384,7.984702610488384,-9.46741629905936,-9.46741629905936,-9.46741629905936,17.452118909547742,17.452118909547742,17.452118909547742,0.0,0.0,0.0,1271.7198514311967
265,2016-10-26,1263.5861652267918,1238.994021682689,1303.1570516578731,1263.5861652267918,1263.5861652267918,6.657636301090714,6.657636301090714,6.657636301090714,-9.48754681436507,-9.48754681436507,-9.48754681436507,16.145183115455783,16.145183115455783,16.145183115455783,0.0,0.0,0.0,1270.2438015278824
266,2016-10-27,1263.437181632875,1237.8256187620898,1300.9679594953643,1263.437181632875,1263.437181632875,5.3702426608284055,5.3702426608284055,5.3702426608284055,-9.213960470862192,-9.213960470862192,-9.213960470862192,14.584203131690597,14.584203131690597,14.584203131690597,0.0,0.0,0.0,1268.8074242937034
267,2016-10-28,1263.2881980389586,1237.3556719265412,1299.5484130654224,1263.2881980389586,1263.2881980389586,4.444747584396532,4.444747584396532,4.444747584396532,-8.333847159692453,-8.333847159692453,-8.333847159692453,12.778594744088984,12.778594744088984,12.778594744088984,0.0,0.0,0.0,1267.7329456233551
268,2016-10-31,1262.841247257209,1224.782437750391,1292.5450210660263,1262.841247257209,1262.841247257209,-2.8225264458179415,-2.8225264458179415,-2.8225264458179415,-8.877093458906195,-8.877093458906195,-8.877093458906195,6.054567013088252,6.054567013088252,6.054567013088252,0.0,0.0,0.0,1260.0187208113912
269,2016-11-01,1262.6922636632926,1224.4859667113813,1289.3285661807033,1262.6922636632926,1262.6922636632926,-6.018033054682729,-6.018033054682729,-6.018033054682729,-9.467416299078218,-9.467416299078218,-9.467416299078218,3.44938324439549,3.44938324439549,3.44938324439549,0.0,0.0,0.0,1256.6742306086098
270,2016-11-02,1262.5432800693761,1221.9443255314852,1286.262715279242,1262.5432800693761,1262.5432800693761,-8.782354829905099,-8.782354829905099,-8.782354829905099,-9.48754681436478,-9.48754681436478,-9.48754681436478,0.7051919844596796,0.7051919844596796,0.7051919844596796,0.0,0.0,0.0,1253.7609252394711
271,2016-11-03,1262.3942964754597,1216.4942266419923,1282.2498699807459,1262.3942964754597,1262.3942964754597,-11.363507746268091,-11.363507746268091,-11.363507746268091,-9.21396047085783,-9.21396047085783,-9.21396047085783,-2.149547275410264,-2.149547275410264,-2.149547275410264,0.0,0.0,0.0,1251.0307887291915
272,2016-11-04,1262.245312881543,1217.5809221035113,1281.604854288683,1262.245312881543,1262.245312881543,-13.419439271974426,-13.419439271974426,-13.419439271974426,-8.333847159692725,-8.333847159692725,-8.333847159692725,-5.0855921122817005,-5.0855921122817005,-5.0855921122817005,0.0,0.0,0.0,1248.8258736095686
273,2016-11-07,1261.7983620997936,1206.062244821131,1267.8023517121558,1261.7983620997936,1261.7983620997936,-22.969659233687214,-22.969659233687214,-22.969659233687214,-8.877093458859695,-8.877093458859695,-8.877093458859695,-14.092565774827518,-14.092565774827518,-14.092565774827518,0.0,0.0,0.0,1238.8287028661064
274,2016-11-08,1261.649378505877,1202.4329528761984,1268.014896423193,1261.649378505877,1261.649378505877,-26.538132426803827,-26.538132426803827,-26.538132426803827,-9.467416299058357,-9.467416299058357,-9.467416299058357,-17.07071612774547,-17.07071612774547,-17.07071612774547,0.0,0.0,0.0,1235.1112460790732
275,2016-11-09,1261.5003949119603,1197.7958780862184,1264.7121745167578,1261.5003949119603,1261.5003949119603,-29.484143410812624,-29.484143410812624,-29.484143410812624,-9.487546814365144,-9.487546814365144,-9.487546814365144,-19.99659659644748,-19.99659659644748,-19.99659659644748,0.0,0.0,0.0,1232.0162515011477
276,2016-11-10,1261.351411318044,1196.1416277912638,1257.3428182952603,1261.351411318044,1261.351411318044,-32.06413907506857,-32.06413907506857,-32.06413907506857,-9.21396047087897,-9.21396047087897,-9.21396047087897,-22.850178604189598,-22.850178604189598,-22.850178604189598,0.0,0.0,0.0,1229.2872722429754
277,2016-11-11,1261.2024277241273,1195.095251823431,1259.976748411138,1261.2024277241273,1261.2024277241273,-33.94853775117115,-33.94853775117115,-33.94853775117115,-8.33384715967067,-8.33384715967067,-8.33384715967067,-25.614690591500477,-25.614690591500477,-25.614690591500477,0.0,0.0,0.0,1227.2538899729561
278,2016-11-14,1260.755476942378,1186.187560531901,1249.6269532005151,1260.755476942378,1260.755476942378,-42.13653964281445,-42.13653964281445,-42.13653964281445,-8.877093458903142,-8.877093458903142,-8.877093458903142,-33.2594461839113,-33.2594461839113,-33.2594461839113,0.0,0.0,0.0,1218.6189372995636
279,2016-11-15,1260.6064933484613,1185.1853042551356,1248.1537099262364,1260.6064933484613,1260.6064933484613,-45.03902548277828,-45.03902548277828,-45.03902548277828,-9.467416299061638,-9.467416299061638,-9.467416299061638,-35.57160918371663,-35.57160918371663,-35.57160918371663,0.0,0.0,0.0,1215.567467865683
280,2016-11-16,1260.4575097545448,1182.3848946951841,1244.6987661067042,1260.4575097545448,1260.4575097545448,-47.252268331505014,-47.252268331505014,-47.252268331505014,-9.487546814364197,-9.487546814364197,-9.487546814364197,-37.76472151714081,-37.76472151714081,-37.76472151714081,0.0,0.0,0.0,1213.2052414230398
281,2016-11-17,1260.3085261606282,1178.3861878286543,1241.9242584216029,1260.308526160628,1260.308526160628,-49.0570642927043,-49.0570642927043,-49.0570642927043,-9.2139604708595,-9.2139604708595,-9.2139604708595,-39.84310382184479,-39.84310382184479,-39.84310382184479,0.0,0.0,0.0,1211.2514618679238
282,2016-11-18,1260.159542566712,1178.029665699655,1246.5654974193933,1260.159542566712,1260.159542566712,-50.14775990099236,-50.14775990099236,-50.14775990099236,-8.333847159717676,-8.333847159717676,-8.333847159717676,-41.81391274127469,-41.81391274127469,-41.81391274127469,0.0,0.0,0.0,1210.0117826657195
283,2016-11-21,1259.7125917849621,1172.2653785803764,1235.6833856632954,1259.7125917849621,1259.7125917849621,-56.06288511533647,-56.06288511533647,-56.06288511533647,-8.877093458903571,-8.877093458903571,-8.877093458903571,-47.1857916564329,-47.1857916564329,-47.1857916564329,0.0,0.0,0.0,1203.6497066696256
284,2016-11-22,1259.5636081910454,1167.7545283274949,1232.1940382989694,1259.5636081910454,1259.5636081910454,-58.30618527636041,-58.30618527636041,-58.30618527636041,-9.46741629905335,-9.46741629905335,-9.46741629905335,-48.83876897730706,-48.83876897730706,-48.83876897730706,0.0,0.0,0.0,1201.257422914685
285,2016-11-23,1259.4146245971292,1166.86331780299,1235.0054944883893,1259.4146245971292,1259.4146245971292,-59.93360953927121,-59.93360953927121,-59.93360953927121,-9.487546814364952,-9.487546814364952,-9.487546814364952,-50.44606272490626,-50.44606272490626,-50.44606272490626,0.0,0.0,0.0,1199.481015057858
286,2016-11-24,1259.2656410032125,1163.7393970966364,1227.6789889878405,1259.2656410032125,1259.2656410032125,-61.23546952291508,-61.23546952291508,-61.23546952291508,-9.213960470867889,-9.213960470867889,-9.213960470867889,-52.021509052047186,-52.021509052047186,-52.021509052047186,0.0,0.0,0.0,1198.0301714802974
287,2016-11-25,1259.116657409296,1166.5853609402302,1231.289367719575,1259.116657409296,1259.116657409296,-61.91199816710944,-61.91199816710944,-61.91199816710944,-8.333847159673295,-8.333847159673295,-8.333847159673295,-53.57815100743614,-53.57815100743614,-53.57815100743614,0.0,0.0,0.0,1197.2046592421866
288,2016-11-28,1258.6697066275465,1159.2155397921283,1226.3821019376742,1258.6697066275465,1258.6697066275465,-67.12069522302029,-67.12069522302029,-67.12069522302029,-8.87709345885707,-8.87709345885707,-8.87709345885707,-58.24360176416322,-58.24360176416322,-58.24360176416322,0.0,0.0,0.0,1191.5490114045263
289,2016-11-29,1258.52072303363,1156.311330782153,1219.8426337766678,1258.52072303363,1258.52072303363,-69.29056341703135,-69.29056341703135,-69.29056341703135,-9.467416299076207,-9.467416299076207,-9.467416299076207,-59.823147117955145,-59.823147117955145,-59.823147117955145,0.0,0.0,0.0,1189.2301596165987
290,2016-11-30,1258.3717394397133,1157.1327040410265,1221.3757938728982,1258.3717394397133,1258.3717394397133,-70.90915653698356,-70.90915653698356,-70.90915653698356,-9.487546814364661,-9.487546814364661,-9.487546814364661,-61.421609722618896,-61.421609722618896,-61.421609722618896,0.0,0.0,0.0,1187.4625829027298
291,2016-12-01,1258.2227558457969,1153.279147932982,1215.2001738188824,1258.2227558457967,1258.2227558457967,-72.2528078387656,-72.2528078387656,-72.2528078387656,-9.213960470876277,-9.213960470876277,-9.213960470876277,-63.03884736788932,-63.03884736788932,-63.03884736788932,0.0,0.0,0.0,1185.9699480070312
292,2016-12-02,1258.275667891561,1154.3995303640147,1216.7254812886022,1258.275667891561,1258.275667891561,-73.00565189661135,-73.00565189661135,-73.00565189661135,-8.333847159673565,-8.333847159673565,-8.333847159673565,-64.67180473693779,-64.67180473693779,-64.67180473693779,0.0,0.0,0.0,1185.2700159949495
293,2016-12-05,1258.4344040288531,1148.778655809107,1211.7019786982619,1258.4344040288531,1258.4344040288531,-78.46901823946136,-78.46901823946136,-78.46901823946136,-8.87709345887901,-8.87709345887901,-8.87709345887901,-69.59192478058236,-69.59192478058236,-69.59192478058236,0.0,0.0,0.0,1179.9653857893918
294,2016-12-06,1258.4873160746174,1146.4645339077592,1209.3137574556451,1258.4873160746174,1258.4873160746174,-80.66913152678313,-80.66913152678313,-80.66913152678313,-9.467416299067915,-9.467416299067915,-9.467416299067915,-71.20171522771521,-71.20171522771521,-71.20171522771521,0.0,0.0,0.0,1177.8181845478343
295,2016-12-07,1258.5402281203817,1145.2561473198998,1208.7756248530072,1258.5402281203817,1258.5402281203817,-82.25974001221047,-82.25974001221047,-82.25974001221047,-9.487546814365025,-9.487546814365025,-9.487546814365025,-72.77219319784544,-72.77219319784544,-72.77219319784544,0.0,0.0,0.0,1176.2804881081713
296,2016-12-08,1258.5931401661455,1142.2250029652448,1207.6573799333971,1258.5931401661455,1258.5931401661455,-83.50026384863008,-83.50026384863008,-83.50026384863008,-9.213960470884665,-9.213960470884665,-9.213960470884665,-74.28630337774543,-74.28630337774543,-74.28630337774543,0.0,0.0,0.0,1175.0928763175154
297,2016-12-09,1258.6460522119098,1143.1839495818983,1206.7050216217451,1258.6460522119098,1258.6460522119098,-84.05975772216647,-84.05975772216647,-84.05975772216647,-8.333847159767313,-8.333847159767313,-8.333847159767313,-75.72591056239916,-75.72591056239916,-75.72591056239916,0.0,0.0,0.0,1174.5862944897433
298,2016-12-12,1258.804788349202,1139.959041183137,1198.4540976971005,1258.804788349202,1258.804788349202,-88.28770399416675,-88.28770399416675,-88.28770399416675,-8.877093458900946,-8.877093458900946,-8.877093458900946,-79.41061053526582,-79.41061053526582,-79.41061053526582,0.0,0.0,0.0,1170.5170843550352
299,2016-12-13,1258.857700394966,1139.8432644522118,1200.7694598368253,1258.857700394966,1258.857700394966,-89.83420675739077,-89.83420675739077,-89.83420675739077,-9.467416299071198,-9.467416299071198,-9.467416299071198,-80.36679045831957,-80.36679045831957,-80.36679045831957,0.0,0.0,0.0,1169.0234936375753
300,2016-12-14,1258.9106124407301,1135.2655936232204,1200.6253506315784,1258.9106124407301,1258.9106124407301,-90.64677442540629,-90.64677442540629,-90.64677442540629,-9.487546814364473,-9.487546814364473,-9.487546814364473,-81.15922761104181,-81.15922761104181,-81.15922761104181,0.0,0.0,0.0,1168.263838015324
